px_code,trial,item,lifetime,tense,congruence,region,region_text,gaze,rpd,tt,first_fix,reg_in,reg_out,rt_ms,rating,bio,critical
P274,195,33,dead,PP,-CON,verb,has released,344,344,706,206,1,0,2111,6,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P274,195,33,dead,PP,-CON,verb+1,well-received,245,245,245,152,0,0,2111,6,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P274,195,33,dead,PP,-CON,verb+2,bestsellers,317,317,317,179,0,0,2111,6,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P274,195,33,dead,PP,-CON,verb+3,in the past,208,208,208,208,0,0,2111,6,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P274,195,33,dead,PP,-CON,verb+4,so it's said.,216,578,216,216,0,1,2111,6,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P274,198,72,living,SF,+CON,verb-1,She,183,183,183,183,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,198,72,living,SF,+CON,verb,will write,328,328,328,167,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,198,72,living,SF,+CON,verb+1,important,184,184,184,184,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,198,72,living,SF,+CON,verb+2,scientific papers,361,361,361,169,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,198,72,living,SF,+CON,verb+3,in the future,214,214,214,214,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,198,72,living,SF,+CON,verb+4,apparently.,155,155,155,155,0,0,1628,6,Jane Goodall is a British primotologist. She lives in England and Tanzania.,"She will write important scientific papers in the future, apparently."
P274,200,25,dead,PP,-CON,verb-1,She,NA,NA,NA,0,0,0,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,200,25,dead,PP,-CON,verb,has received,644,644,1352,200,1,0,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,200,25,dead,PP,-CON,verb+1,well-deserved,232,232,358,232,1,0,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,200,25,dead,PP,-CON,verb+2,Olympic Gold medals,380,380,380,260,0,0,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,200,25,dead,PP,-CON,verb+3,in the past,255,1566,732,255,0,1,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,200,25,dead,PP,-CON,verb+4,so it's said.,NA,NA,NA,0,0,0,3459,6,Florence Griffith Joyner was an American athlete. She died in California.,"She has received well-deserved Olympic Gold medals in the past, so it's said."
P274,203,13,dead,PP,-CON,verb-1,She,NA,NA,NA,0,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,203,13,dead,PP,-CON,verb,has performed,370,370,370,202,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,203,13,dead,PP,-CON,verb+1,in prestigious,369,369,369,208,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,203,13,dead,PP,-CON,verb+2,arenas,321,321,321,321,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,203,13,dead,PP,-CON,verb+3,in the past,279,279,279,279,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,203,13,dead,PP,-CON,verb+4,supposedly.,171,171,171,171,0,0,1678,7,Amy Winehouse was a British singer. She died in London.,"She has performed in prestigious arenas in the past, supposedly."
P274,205,50,living,PP,+CON,verb-1,He,NA,NA,NA,0,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,205,50,living,PP,+CON,verb,has starred,417,417,417,206,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,205,50,living,PP,+CON,verb+1,in notable,225,225,225,225,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,205,50,living,PP,+CON,verb+2,television shows,221,221,221,221,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,205,50,living,PP,+CON,verb+3,in the past,404,404,404,178,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,205,50,living,PP,+CON,verb+4,no doubt.,NA,NA,NA,0,0,0,1494,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P274,208,23,dead,SF,-CON,verb-1,She,NA,NA,NA,0,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P274,208,23,dead,SF,-CON,verb,will play,519,519,519,319,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P274,208,23,dead,SF,-CON,verb+1,in numerous,271,271,271,271,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P274,208,23,dead,SF,-CON,verb+2,packed arenas,189,189,189,189,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P274,208,23,dead,SF,-CON,verb+3,in the future,402,402,402,172,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P274,208,23,dead,SF,-CON,verb+4,so it's said.,236,236,236,236,0,0,1782,1,Janis Joplin was an American singer. She died in Los Angeles.,"She will play in numerous packed arenas in the future, so it's said."
P829,3,1,dead,PP,-CON,verb-1,He,258,258,258,258,1,0,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,3,1,dead,PP,-CON,verb,has appeared,152,596,1454,152,1,1,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,3,1,dead,PP,-CON,verb+1,in numerous,229,229,479,229,0,0,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,3,1,dead,PP,-CON,verb+2,blockbusters,314,314,520,314,0,0,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,3,1,dead,PP,-CON,verb+3,in the past,428,428,1031,298,1,0,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,3,1,dead,PP,-CON,verb+4,supposedly.,172,2600,425,172,0,1,5130,7,Gene Kelly was an American actor. He died in Beverly Hills.,"He has appeared in numerous blockbusters in the past, supposedly."
P829,5,74,living,PP,+CON,verb-1,She,178,178,178,178,1,0,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,5,74,living,PP,+CON,verb,has worked,182,360,182,182,0,1,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,5,74,living,PP,+CON,verb+1,with well-known,432,432,432,278,0,0,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,5,74,living,PP,+CON,verb+2,music producers,378,378,888,230,1,0,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,5,74,living,PP,+CON,verb+3,in the past,322,322,322,193,0,0,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,5,74,living,PP,+CON,verb+4,apparently.,299,809,299,299,0,1,2913,7,Lady Gaga is an American singer. She lives in Malibu.,"She has worked with well-known music producers in the past, apparently."
P829,8,79,dead,SF,-CON,verb-1,She,299,299,299,299,1,0,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,8,79,dead,SF,-CON,verb,will work,210,509,210,210,0,1,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,8,79,dead,SF,-CON,verb+1,with well-known,412,412,412,276,0,0,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,8,79,dead,SF,-CON,verb+2,directors,124,124,124,124,0,0,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,8,79,dead,SF,-CON,verb+3,in the future,643,643,643,219,0,0,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,8,79,dead,SF,-CON,verb+4,apparently.,NA,NA,NA,0,0,0,2273,1,Ingrid Bergman was a Swedish actor. She died in London.,"She will work with well-known directors in the future, apparently."
P829,10,33,dead,PP,-CON,verb-1,He,138,138,138,138,1,0,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,10,33,dead,PP,-CON,verb,has released,416,554,1060,416,1,1,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,10,33,dead,PP,-CON,verb+1,well-received,440,440,440,220,0,0,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,10,33,dead,PP,-CON,verb+2,bestsellers,278,278,278,278,0,0,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,10,33,dead,PP,-CON,verb+3,in the past,335,335,335,195,0,0,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,10,33,dead,PP,-CON,verb+4,so it's said.,650,2417,1773,212,0,1,4730,7,Stephen Hawking was a British author. He died in Cambridge.,"He has released well-received bestsellers in the past, so it's said."
P829,13,50,living,PP,+CON,verb-1,He,268,268,458,268,1,0,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,13,50,living,PP,+CON,verb,has starred,660,660,1427,182,1,0,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,13,50,living,PP,+CON,verb+1,in notable,192,192,192,192,0,0,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,13,50,living,PP,+CON,verb+2,television shows,196,196,196,196,0,0,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,13,50,living,PP,+CON,verb+3,in the past,419,419,419,218,0,0,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,13,50,living,PP,+CON,verb+4,no doubt.,98,1323,98,98,0,1,3222,7,Kit Harington is a British actor. He lives in East Anglia.,"He has starred in notable television shows in the past, no doubt."
P829,16,6,living,PP,+CON,verb-1,She,182,182,182,182,1,0,2191,5,Queen Elizabeth II is a British royal. She lives in London.,"She has appeared in prominent public events in the past, supposedly."
P829,16,6,living,PP,+CON,verb,has appeared,183,365,454,183,1,1,2191,5,Queen Elizabeth II is a British royal. She lives in London.,"She has appeared in prominent public events in the past, supposedly."
P829,16,6,living,PP,+CON,verb+1,in prominent,289,289,289,289,0,0,2191,5,Queen Elizabeth II is a British royal. She lives in London.,"She has appeared in prominent public events in the past, supposedly."
P829,16,6,living,PP,+CON,verb+2,public events,404,404,404,197,0,0,2191,5,Queen Elizabeth II is a British royal. She lives in London.,"She has appeared in prominent public events in the past, supposedly."
